Pad,CoBo,Asad,Aget,Ch
3894,0,0,0,63
3895,0,0,0,61
3896,0,0,0,57
3897,0,0,0,12
3898,0,0,1,65
3899,0,0,0,31
3900,0,0,0,33
3901,0,0,1,63
3902,0,0,0,9
3903,0,0,0,17
3904,0,0,1,62
3905,0,0,0,10
3906,0,0,0,6
3907,0,0,1,64
3908,0,1,1,63
3909,0,1,0,5
3910,0,1,0,9
3911,0,1,0,16
3912,0,1,1,61
3913,0,1,0,10
3914,0,1,1,64
3915,0,1,0,32
3916,0,1,0,34
3917,0,1,1,66
3918,0,1,0,13
3919,0,1,0,62
3920,0,1,0,58
3921,0,1,0,64
3922,0,1,0,60
3923,0,1,0,67
3924,5,0,3,65
3925,5,0,1,3
3926,5,0,3,57
3927,5,0,3,48
3928,5,0,2,59
3929,5,0,3,37
3930,5,0,2,25
3931,5,0,3,61
3932,5,0,3,23
3933,5,0,3,1
3934,5,0,3,7
3935,5,0,3,58
3936,5,0,3,51
3937,5,0,3,44
3938,5,0,3,4
3939,5,1,2,50
3940,5,1,2,57
3941,5,1,2,29
3942,5,1,2,43
3943,5,1,2,12
3944,5,1,3,43
3945,5,1,3,41
3946,5,1,3,65
3947,5,1,2,2
3948,5,1,3,59
3949,5,1,3,5
3950,5,1,3,62
3951,5,1,2,6
3952,5,1,3,16
3953,5,1,2,8
3954,5,1,3,8
3955,5,1,3,15
3956,2,2,2,64
3957,5,1,3,21
3958,5,1,2,9
3959,5,1,3,26
3960,2,2,0,60
3961,5,1,3,30
3962,2,2,0,49
3963,2,2,0,29
3964,2,2,0,54
3965,2,2,0,42
3966,2,2,0,52
3967,2,2,0,50
3968,2,2,0,38
3969,2,2,0,31
3970,2,2,0,18
3971,2,2,0,9
3972,2,2,0,44
3973,2,2,0,5
3974,0,1,2,25
3975,2,2,1,19
3976,2,2,1,26
3977,2,3,1,37
3978,2,3,1,46
3979,2,3,1,55
3980,2,3,1,66
3981,2,3,0,60
3982,2,3,0,67
3983,5,2,2,67
3984,5,2,1,1
3985,5,2,1,3
3986,5,2,2,60
3987,5,2,1,0
3988,5,2,1,2
3989,5,3,1,18
3990,5,3,1,16
3991,5,3,1,14
3992,5,3,0,4
3993,5,2,1,5
3994,5,2,1,7
3995,5,3,1,10
3996,5,2,1,13
3997,5,2,1,26
3998,5,2,1,38
3999,5,3,1,52
4000,5,3,1,67
4001,5,3,0,13
4002,5,3,0,24
4003,5,3,0,36
4004,5,3,0,47
4005,5,3,0,60
4006,9,0,0,65
4007,9,0,0,51
4008,9,0,0,38
4009,9,0,0,28
4010,9,1,0,12
4011,9,1,1,67
4012,9,1,1,53
4013,9,1,1,38
4014,9,1,1,30
4015,9,1,1,39
4016,9,1,1,31
4017,9,0,0,64
4018,9,0,0,60
4019,9,0,0,58
4020,9,0,0,53
4021,9,0,0,47
4022,9,0,1,58
4023,9,0,1,21
4024,9,1,1,3
4025,9,1,2,65
4026,9,1,2,61
4027,9,1,2,57
4028,4,2,0,51
4029,4,2,0,29
4030,4,2,0,18
4031,4,2,0,10
4032,4,2,0,2
4033,4,3,1,59
4034,4,3,1,51
4035,4,3,1,38
4036,4,3,0,46
4037,4,3,0,58
4038,9,2,3,43
4039,9,2,3,39
4040,9,2,3,31
4041,9,2,2,14
4042,9,2,3,67
4043,9,2,3,49
4044,9,2,2,38
4045,9,3,3,37
4046,9,3,3,15
4047,9,3,3,32
4048,9,3,2,25
4049,9,3,2,41
4050,9,3,2,39
4051,0,0,0,35
4052,0,0,0,32
4053,0,0,0,30
4054,0,1,0,31
4055,0,1,0,36
4056,5,0,2,40
4057,5,0,2,42
4058,5,0,2,26
4059,5,0,3,31
4060,5,0,3,14
4061,5,0,3,38
4062,5,1,2,37
4063,5,1,3,48
4064,5,1,2,0
4065,5,1,2,15
4066,5,1,3,32
4067,5,1,3,40
4068,5,1,3,44
4069,2,2,0,57
4070,2,2,0,47
4071,2,2,1,37
4072,2,2,1,50
4073,2,2,1,60
4074,2,3,0,1
4075,2,3,0,9
4076,2,3,0,19
4077,2,3,0,30
4078,2,3,0,50
4079,5,2,2,58
4080,5,2,2,62
4081,5,2,2,66
4082,5,2,1,4
4083,5,3,1,20
4084,5,3,1,57
4085,5,3,0,46
4086,5,3,0,52
4087,5,3,0,57
4088,5,3,0,59
4089,5,3,0,63
4090,5,2,1,32
4091,5,2,1,40
4092,5,2,1,29
4093,5,2,1,37
4094,5,2,1,52
4095,5,2,0,0
4096,5,2,0,13
4097,5,3,0,27
4098,5,3,0,37
4099,5,3,0,50
4100,5,3,0,66
4101,9,1,0,63
4102,9,1,0,50
4103,9,1,0,38
4104,9,1,0,28
4105,9,1,0,15
4106,9,1,0,9
4107,9,1,1,65
4108,9,1,1,59
4109,9,1,1,52
4110,9,1,1,46
4111,9,1,1,41
4112,9,1,1,33
4113,9,0,0,66
4114,9,0,0,62
4115,9,1,1,27
4116,9,0,0,55
4117,9,0,0,49
4118,9,0,1,62
4119,9,0,1,26
4120,9,1,1,5
4121,9,1,2,63
4122,4,2,0,61
4123,4,2,0,50
4124,4,2,0,42
4125,4,3,0,31
4126,4,3,0,25
4127,4,3,0,15
4128,4,3,0,4
4129,4,3,0,60
4130,9,2,2,18
4131,9,2,3,52
4132,9,2,3,46
4133,9,2,3,41
4134,9,2,3,35
4135,9,2,2,9
4136,9,2,3,62
4137,9,2,3,32
4138,9,2,2,55
4139,9,3,3,52
4140,9,3,3,19
4141,9,3,3,44
4142,9,3,2,29
4143,9,3,2,4
4144,9,3,2,8
4145,0,0,0,65
4146,0,0,0,58
4147,0,1,0,29
4148,0,1,0,57
4149,0,1,0,66
4150,5,0,2,7
4151,5,0,2,3
4152,5,0,2,30
4153,5,0,3,43
4154,5,0,3,18
4155,5,0,3,53
4156,5,1,2,54
4157,5,1,3,31
4158,5,1,3,61
4159,5,1,2,10
4160,5,1,3,36
4161,5,1,3,42
4162,5,1,3,47
4163,5,1,3,53
4164,5,1,2,19
4165,2,2,0,59
4166,2,2,0,3
4167,2,2,0,14
4168,2,2,0,26
4169,2,2,0,32
4170,2,3,0,41
4171,2,3,0,51
4172,2,3,0,62
4173,5,2,2,64
4174,5,2,1,6
4175,5,3,1,25
4176,5,3,1,61
4177,5,3,0,48
4178,5,3,0,54
4179,5,2,1,28
4180,5,3,0,61
4181,5,3,0,65
4182,5,2,1,34
4183,5,2,1,42
4184,5,2,1,47
4185,5,2,1,53
4186,5,2,1,60
4187,5,2,1,66
4188,5,2,0,10
4189,5,2,0,14
4190,5,2,0,27
4191,5,2,0,37
4192,5,2,0,51
4193,5,2,0,64
4194,9,1,0,66
4195,9,1,0,58
4196,9,1,0,33
4197,9,1,0,29
4198,9,1,0,23
4199,9,1,0,16
4200,9,1,0,7
4201,9,1,0,1
4202,9,1,1,61
4203,9,1,1,54
4204,9,1,1,48
4205,9,1,1,43
4206,9,1,1,35
4207,9,1,1,29
4208,9,1,1,16
4209,9,1,1,18
4210,9,1,1,20
4211,9,1,1,14
4212,9,0,1,66
4213,9,0,1,49
4214,4,2,1,17
4215,4,2,0,66
4216,4,3,0,63
4217,4,3,0,54
4218,4,3,0,47
4219,4,3,0,36
4220,4,3,0,62
4221,9,2,2,46
4222,9,2,2,43
4223,9,2,2,39
4224,9,2,2,33
4225,9,2,3,50
4226,9,2,3,33
4227,9,2,3,28
4228,9,2,2,19
4229,9,2,1,0
4230,9,3,3,35
4231,9,3,3,10
4232,9,3,3,28
4233,9,3,3,53
4234,9,3,2,31
4235,9,3,2,17
4236,9,3,2,52
4237,9,3,2,65
4238,0,0,0,64
4239,0,0,0,49
4240,0,1,0,63
4241,5,0,2,66
4242,5,0,2,53
4243,5,0,2,16
4244,5,0,2,32
4245,5,0,3,52
4246,5,0,3,27
4247,5,0,3,9
4248,5,0,3,36
4249,5,1,2,67
4250,5,1,2,18
4251,5,1,3,27
4252,5,1,3,34
4253,5,1,3,51
4254,5,1,2,34
4255,5,1,2,40
4256,5,1,2,44
4257,5,1,2,47
4258,2,2,0,61
4259,2,2,0,35
4260,2,2,0,46
4261,2,2,0,55
4262,2,2,0,64
4263,2,3,0,65
4264,2,3,1,16
4265,5,3,1,48
4266,5,3,1,65
4267,5,2,1,15
4268,5,2,1,21
4269,5,2,1,19
4270,5,2,1,17
4271,5,2,1,30
4272,5,2,1,36
4273,5,2,1,44
4274,5,2,1,49
4275,5,2,1,55
4276,5,2,1,62
4277,5,2,0,2
4278,5,2,0,8
4279,5,2,0,17
4280,5,2,0,24
4281,5,2,0,30
4282,5,2,0,34
4283,5,2,0,57
4284,5,2,0,65
4285,9,1,0,57
4286,9,1,0,53
4287,9,1,0,39
4288,9,1,0,35
4289,9,1,0,27
4290,9,1,0,20
4291,9,1,0,14
4292,9,1,0,5
4293,9,1,0,3
4294,9,1,1,63
4295,9,1,1,57
4296,9,1,1,50
4297,9,1,1,32
4298,9,1,1,26
4299,9,1,1,21
4300,9,1,1,17
4301,9,1,1,15
4302,9,1,1,13
4303,9,1,1,23
4304,4,2,0,64
4305,4,3,0,61
4306,4,3,0,67
4307,4,3,0,66
4308,4,3,0,64
4309,9,2,2,59
4310,9,2,2,57
4311,9,2,2,54
4312,9,2,2,52
4313,9,2,2,37
4314,9,2,2,31
4315,9,2,2,27
4316,9,2,3,37
4317,9,2,3,3
4318,9,2,3,1
4319,9,2,3,0
4320,9,3,3,1
4321,9,3,3,46
4322,9,3,3,0
4323,9,3,2,27
4324,9,3,2,37
4325,9,3,2,21
4326,9,3,2,54
4327,9,3,2,67
4328,9,3,1,3
4329,0,1,0,48
4330,5,0,1,4
4331,5,0,1,0
4332,5,0,2,55
4333,5,0,2,20
4334,5,0,2,38
4335,5,0,2,28
4336,5,0,3,0
4337,5,0,3,47
4338,5,0,3,2
4339,5,1,3,0
4340,5,1,3,2
4341,5,1,3,4
4342,5,1,3,38
4343,5,1,2,28
4344,5,1,2,32
4345,5,1,2,38
4346,5,1,2,53
4347,5,1,2,55
4348,5,1,2,58
4349,5,1,2,60
4350,2,2,0,63
4351,2,2,0,65
4352,2,2,0,67
4353,2,2,0,62
4354,2,3,0,63
4355,5,2,1,24
4356,5,2,1,12
4357,5,2,1,14
4358,5,2,1,16
4359,5,2,1,20
4360,5,2,1,25
4361,5,2,1,31
4362,5,2,1,51
4363,5,2,1,58
4364,5,2,1,64
4365,5,2,0,4
4366,5,2,0,6
4367,5,2,0,15
4368,5,2,0,21
4369,5,2,0,28
4370,5,2,0,36
4371,5,2,0,40
4372,5,2,0,52
4373,5,2,0,58
4374,9,1,0,59
4375,9,1,0,42
4376,9,1,0,37
4377,9,1,0,31
4378,9,1,0,25
4379,9,1,0,18
4380,9,1,0,2
4381,9,1,1,64
4382,9,1,1,58
4383,9,1,1,49
4384,9,1,1,44
4385,9,1,1,40
4386,9,1,1,34
4387,9,1,1,28
4388,9,1,1,24
4389,9,1,1,19
4390,4,2,0,60
4391,9,2,1,9
4392,9,2,1,5
4393,4,3,0,65
4394,9,2,1,3
4395,9,2,2,67
4396,9,2,2,65
4397,9,2,2,63
4398,9,2,2,61
4399,9,2,2,50
4400,9,2,2,35
4401,9,2,2,29
4402,9,2,2,25
4403,9,2,3,48
4404,9,2,3,27
4405,9,2,3,23
4406,9,2,3,21
4407,9,3,3,16
4408,9,3,3,9
4409,9,3,3,6
4410,9,3,2,23
4411,9,3,2,35
4412,9,3,2,50
4413,9,3,2,34
4414,9,3,1,1
4415,9,3,1,7
4416,0,0,0,51
4417,5,0,1,8
4418,5,0,1,2
4419,5,0,2,33
4420,5,0,2,51
4421,5,0,2,36
4422,5,0,2,24
4423,5,0,3,5
4424,5,0,3,10
4425,5,0,3,17
4426,5,1,3,20
4427,5,1,3,24
4428,5,1,3,28
4429,5,1,3,49
4430,5,1,2,26
4431,5,1,2,30
4432,5,1,2,36
4433,5,1,2,51
4434,5,1,2,62
4435,5,1,2,64
4436,5,1,2,66
4437,5,1,1,0
4438,5,1,1,4
4439,2,2,0,66
4440,5,1,1,6
4441,5,1,1,9
4442,2,3,0,59
4443,5,2,1,18
4444,5,2,1,23
4445,5,2,1,27
4446,5,2,1,33
4447,5,2,1,39
4448,5,2,1,43
4449,5,2,1,48
4450,5,2,1,57
4451,5,2,1,63
4452,5,2,0,1
4453,5,2,0,19
4454,5,2,0,26
4455,5,2,0,32
4456,5,2,0,38
4457,5,2,0,41
4458,5,2,0,60
4459,9,1,0,61
4460,9,1,0,48
4461,9,1,0,44
4462,9,1,0,32
4463,9,1,0,24
4464,9,1,0,17
4465,9,1,0,8
4466,9,1,0,4
4467,9,1,1,66
4468,9,1,1,60
4469,9,1,1,51
4470,9,1,1,47
4471,9,1,1,42
4472,9,1,1,36
4473,9,2,1,27
4474,9,2,1,23
4475,9,2,1,18
4476,9,2,1,16
4477,9,2,1,34
4478,9,2,1,32
4479,9,2,1,30
4480,9,2,1,28
4481,9,2,1,26
4482,9,2,1,24
4483,9,2,1,21
4484,9,2,1,15
4485,9,2,1,13
4486,9,2,2,20
4487,9,2,3,57
4488,9,2,3,54
4489,9,2,3,51
4490,9,2,3,47
4491,9,3,3,41
4492,9,3,3,40
4493,9,3,3,34
4494,9,3,2,0
4495,9,3,2,43
4496,9,3,2,28
4497,9,3,2,38
4498,9,3,2,47
4499,9,3,2,58
4500,0,1,0,50
4501,5,0,2,57
4502,5,0,2,46
4503,5,0,2,37
4504,5,0,2,27
4505,5,0,2,44
4506,5,0,3,67
4507,5,0,3,33
4508,5,0,3,39
4509,5,0,3,42
4510,5,1,3,46
4511,5,1,3,50
4512,5,1,3,55
4513,5,1,3,58
4514,5,1,2,21
4515,5,1,1,12
4516,5,1,1,14
4517,5,1,1,20
4518,5,1,1,23
4519,5,1,1,25
4520,5,1,1,27
4521,5,1,1,29
4522,5,1,1,31
4523,5,1,1,33
4524,5,1,1,17
4525,5,1,1,19
4526,5,1,1,24
4527,5,1,1,28
4528,5,2,1,35
4529,5,2,1,41
4530,5,2,1,46
4531,5,2,1,50
4532,5,2,1,59
4533,5,2,1,65
4534,5,2,0,3
4535,5,2,0,7
4536,5,2,0,16
4537,5,2,0,23
4538,5,2,0,31
4539,5,2,0,43
4540,5,2,0,49
4541,5,2,0,62
4542,9,1,0,65
4543,9,1,0,52
4544,9,1,0,43
4545,9,1,0,34
4546,9,1,0,26
4547,9,1,0,19
4548,9,1,0,10
4549,9,1,0,6
4550,9,1,0,0
4551,9,1,1,62
4552,9,1,1,55
4553,9,2,1,41
4554,9,2,1,39
4555,9,2,1,37
4556,9,2,1,35
4557,9,2,1,33
4558,9,2,1,31
4559,9,2,1,29
4560,9,2,1,47
4561,9,2,1,42
4562,9,2,1,40
4563,9,2,1,38
4564,9,2,1,36
4565,9,2,1,17
4566,9,2,1,10
4567,9,2,2,23
4568,9,2,2,16
4569,9,2,2,12
4570,9,2,2,8
4571,9,3,2,5
4572,9,3,3,67
4573,9,3,3,64
4574,9,3,3,60
4575,9,3,2,13
4576,9,3,2,48
4577,9,3,2,63
4578,9,3,2,42
4579,9,3,1,5
4580,9,3,2,62
4581,0,0,0,53
4582,5,0,2,61
4583,5,0,1,6
4584,5,0,2,41
4585,5,0,2,64
4586,5,0,2,49
4587,5,0,2,12
4588,5,0,3,59
4589,5,0,3,63
4590,5,0,2,0
4591,5,0,2,6
4592,5,1,2,7
4593,5,1,2,13
4594,5,1,2,17
4595,5,1,2,24
4596,5,1,1,10
4597,5,1,1,16
4598,5,1,1,35
4599,5,1,1,37
4600,5,1,1,39
4601,5,1,1,41
4602,5,1,1,46
4603,5,1,1,30
4604,5,1,1,32
4605,5,1,1,34
4606,5,1,1,36
4607,5,1,1,38
4608,5,1,1,40
4609,5,1,1,42
4610,5,2,1,54
4611,5,2,1,61
4612,5,2,1,67
4613,5,2,0,5
4614,5,2,0,9
4615,5,2,0,18
4616,5,2,0,25
4617,5,2,0,33
4618,5,2,0,44
4619,5,2,0,53
4620,5,2,0,66
4621,9,1,0,67
4622,9,1,0,54
4623,9,1,0,55
4624,9,1,0,46
4625,9,1,0,36
4626,9,1,0,30
4627,9,1,0,21
4628,9,1,0,13
4629,4,2,0,62
4630,9,2,1,59
4631,9,2,1,54
4632,9,2,1,50
4633,9,2,1,48
4634,9,2,1,46
4635,9,2,1,43
4636,9,2,1,62
4637,9,2,1,60
4638,9,2,1,58
4639,9,2,1,55
4640,9,2,1,53
4641,9,2,1,51
4642,9,3,0,5
4643,9,3,0,1
4644,9,3,1,65
4645,9,2,2,48
4646,9,2,2,41
4647,9,2,2,40
4648,9,2,2,36
4649,9,3,2,33
4650,9,3,2,30
4651,9,3,2,24
4652,9,3,2,46
4653,9,3,2,59
4654,9,3,1,16
4655,9,3,1,18
4656,9,3,1,20
4657,9,3,1,23
4658,9,3,1,25
4659,0,1,0,52
4660,5,0,1,26
4661,5,0,1,24
4662,5,0,1,21
4663,5,0,1,19
4664,5,0,1,17
4665,5,0,2,60
4666,5,0,2,47
4667,5,0,2,23
4668,5,0,2,29
4669,5,0,2,34
4670,5,1,2,35
4671,5,1,2,39
4672,5,1,2,42
4673,5,1,2,49
4674,5,0,1,66
4675,5,0,0,2
4676,5,0,0,6
4677,5,1,1,50
4678,5,1,1,52
4679,5,1,1,54
4680,5,1,1,57
4681,5,1,1,59
4682,5,1,1,61
4683,5,1,1,44
4684,5,1,1,47
4685,5,1,1,49
4686,5,1,1,51
4687,5,1,1,55
4688,5,1,1,60
4689,2,3,0,61
4690,5,2,0,12
4691,5,2,0,20
4692,5,2,0,29
4693,5,2,0,35
4694,5,2,0,47
4695,5,2,0,54
4696,5,2,0,55
4697,5,2,0,67
4698,9,1,0,64
4699,9,1,0,60
4700,9,1,0,51
4701,9,1,0,49
4702,9,1,0,40
4703,4,2,0,58
4704,9,2,0,3
4705,9,2,0,1
4706,9,2,1,67
4707,9,2,1,65
4708,9,2,1,63
4709,9,2,1,61
4710,9,3,0,20
4711,9,3,0,18
4712,9,3,0,16
4713,9,3,0,14
4714,9,3,0,12
4715,9,3,0,9
4716,9,3,0,7
4717,9,2,1,66
4718,9,2,1,64
4719,9,3,1,63
4720,9,2,1,7
4721,9,2,1,1
4722,9,2,2,66
4723,9,3,2,61
4724,9,3,2,57
4725,9,3,2,55
4726,9,3,2,49
4727,9,3,1,31
4728,9,3,1,35
4729,9,3,1,41
4730,9,3,1,46
4731,9,3,1,48
4732,9,3,1,50
4733,9,3,1,52
4734,0,0,0,55
4735,5,0,1,53
4736,5,0,1,51
4737,5,0,1,49
4738,5,0,1,47
4739,5,0,1,42
4740,5,0,1,36
4741,5,0,1,32
4742,5,0,2,48
4743,5,0,2,54
4744,5,0,2,58
4745,5,0,2,62
4746,5,1,2,65
4747,5,1,1,2
4748,5,1,1,8
4749,5,0,1,64
4750,5,1,1,63
4751,5,1,1,65
4752,5,0,0,8
4753,5,0,0,10
4754,5,0,0,13
4755,5,0,0,15
4756,5,0,0,17
4757,5,0,0,19
4758,5,0,0,21
4759,5,1,1,62
4760,5,1,1,64
4761,5,1,1,66
4762,5,1,0,0
4763,5,1,0,2
4764,5,1,0,4
4765,2,3,0,57
4766,5,2,0,39
4767,5,2,0,48
4768,5,2,0,50
4769,5,2,0,59
4770,5,2,0,63
4771,9,1,0,62
4772,8,3,0,65
4773,9,2,0,25
4774,9,2,0,23
4775,9,2,0,20
4776,9,2,0,18
4777,9,2,0,16
4778,9,2,0,12
4779,9,2,0,7
4780,9,2,0,5
4781,9,2,0,19
4782,9,2,0,17
4783,9,2,0,15
4784,9,2,0,13
4785,9,2,0,10
4786,9,2,0,4
4787,9,2,0,2
4788,9,2,0,0
4789,9,2,1,14
4790,9,2,1,12
4791,9,3,1,27
4792,9,2,1,8
4793,9,3,1,9
4794,9,3,1,8
4795,9,3,1,6
4796,9,3,1,29
4797,9,3,1,33
4798,9,3,1,37
4799,9,3,1,43
4800,9,3,1,54
4801,9,3,1,57
4802,9,3,1,59
4803,9,3,1,61
4804,0,1,0,54
4805,5,0,1,62
4806,5,0,1,60
4807,5,0,1,58
4808,5,0,1,55
4809,5,0,1,44
4810,5,0,1,38
4811,5,0,1,34
4812,5,0,1,30
4813,5,0,1,5
4814,5,0,1,7
4815,5,0,1,9
4816,5,1,1,7
4817,5,0,1,28
4818,5,1,1,13
4819,5,1,1,15
4820,5,1,1,67
4821,5,1,0,1
4822,5,1,0,3
4823,5,1,0,9
4824,5,1,0,12
4825,5,1,0,14
4826,5,1,0,16
4827,5,1,0,18
4828,5,1,0,6
4829,5,1,0,8
4830,5,1,0,13
4831,5,1,0,17
4832,5,1,0,19
4833,5,1,0,21
4834,5,1,0,24
4835,5,1,0,26
4836,6,0,0,66
4837,5,2,0,61
4838,9,2,0,46
4839,9,2,0,41
4840,9,2,0,39
4841,9,2,0,37
4842,9,2,0,35
4843,9,2,0,33
4844,9,2,0,31
4845,9,2,0,29
4846,9,2,0,36
4847,9,2,0,32
4848,9,2,0,30
4849,9,2,0,28
4850,9,2,0,26
4851,9,2,0,24
4852,9,2,0,21
4853,9,2,0,6
4854,9,2,1,25
4855,9,2,1,20
4856,9,2,1,19
4857,9,3,1,14
4858,9,3,1,12
4859,9,3,1,10
4860,9,3,1,13
4861,9,3,1,15
4862,9,3,1,17
4863,9,3,1,19
4864,9,3,1,21
4865,9,3,1,24
4866,9,3,1,26
4867,9,3,1,28
4868,9,3,1,30
4869,0,0,0,60
4870,5,0,1,29
4871,5,0,1,27
4872,5,0,1,25
4873,5,0,1,23
4874,5,0,1,20
4875,5,0,1,18
4876,5,0,1,16
4877,5,0,1,14
4878,5,0,1,12
4879,5,0,1,10
4880,5,0,1,13
4881,5,0,1,15
4882,5,1,1,18
4883,5,1,1,21
4884,5,1,1,26
4885,5,1,0,5
4886,5,1,0,20
4887,5,1,0,23
4888,5,1,0,25
4889,5,1,0,27
4890,5,1,0,29
4891,5,1,0,31
4892,5,1,0,35
4893,5,1,0,30
4894,5,1,0,32
4895,5,1,0,34
4896,5,1,0,36
4897,5,1,0,38
4898,5,1,0,40
4899,5,1,0,42
4900,5,1,0,47
4901,9,2,0,63
4902,9,2,0,61
4903,9,2,0,59
4904,9,2,0,57
4905,9,2,0,54
4906,9,2,0,52
4907,9,2,0,50
4908,9,2,0,48
4909,9,2,0,49
4910,9,2,0,47
4911,9,2,0,44
4912,9,2,0,42
4913,9,2,0,40
4914,9,2,1,57
4915,9,2,1,52
4916,9,2,1,49
4917,9,2,1,44
4918,9,3,1,39
4919,9,3,1,36
4920,9,3,1,32
4921,9,3,1,34
4922,9,3,1,38
4923,9,3,1,40
4924,9,3,1,42
4925,9,3,1,44
4926,9,3,1,47
4927,9,3,1,49
4928,9,3,1,51
4929,9,3,1,53
4930,0,1,0,59
4931,5,0,1,52
4932,5,0,1,50
4933,5,0,1,48
4934,5,0,1,46
4935,5,0,1,43
4936,5,0,1,41
4937,5,0,1,39
4938,5,0,1,37
4939,5,0,1,33
4940,5,0,1,31
4941,5,0,1,35
4942,5,0,1,40
4943,5,1,1,43
4944,5,1,1,48
4945,5,1,1,53
4946,5,1,1,58
4947,5,1,0,39
4948,5,1,0,41
4949,5,1,0,43
4950,5,1,0,46
4951,5,1,0,48
4952,5,1,0,49
4953,5,1,0,51
4954,5,1,0,53
4955,5,1,0,55
4956,5,1,0,58
4957,5,1,0,60
4958,5,1,0,62
4959,5,1,0,64
4960,9,3,0,37
4961,9,3,0,39
4962,9,3,0,41
4963,9,3,0,43
4964,9,3,0,27
4965,9,2,0,62
4966,9,2,0,60
4967,9,2,0,58
4968,9,2,0,55
4969,9,2,0,53
4970,9,2,0,14
4971,9,2,0,9
4972,9,2,0,8
4973,9,3,0,3
4974,9,3,1,67
4975,9,3,1,64
4976,9,3,1,60
4977,9,3,1,58
4978,9,3,1,55
4979,9,3,1,62
4980,9,3,1,66
4981,9,3,0,0
4982,9,3,0,2
4983,9,3,0,4
4984,9,3,0,6
4985,9,3,0,8
4986,0,0,0,62
4987,5,0,0,7
4988,5,0,0,5
4989,5,0,0,3
4990,5,0,0,1
4991,5,0,1,67
4992,5,0,1,65
4993,5,0,1,61
4994,5,0,1,54
4995,5,0,1,57
4996,5,0,1,59
4997,5,0,1,63
4998,5,0,0,0
4999,5,0,0,4
5000,5,1,0,7
5001,5,1,0,10
5002,5,1,0,15
5003,5,1,0,52
5004,5,1,0,54
5005,5,1,0,57
5006,5,1,0,59
5007,5,1,0,61
5008,5,0,0,28
5009,5,0,0,44
5010,5,0,0,42
5011,5,0,0,40
5012,5,0,0,38
5013,9,3,0,35
5014,9,3,0,31
5015,9,3,0,25
5016,9,3,0,23
5017,9,2,0,64
5018,9,2,0,51
5019,9,2,0,43
5020,9,2,0,38
5021,9,2,0,34
5022,9,3,0,29
5023,9,3,0,26
5024,9,3,0,21
5025,9,3,0,17
5026,9,3,0,15
5027,9,3,0,13
5028,9,3,0,10
5029,9,3,0,19
5030,9,3,0,24
5031,9,3,0,28
5032,9,3,0,30
5033,9,3,0,32
5034,9,3,0,34
5035,0,1,0,61
5036,5,0,0,33
5037,5,0,0,31
5038,5,0,0,29
5039,5,0,0,27
5040,5,0,0,23
5041,5,0,0,18
5042,5,0,0,9
5043,5,0,0,12
5044,5,0,0,14
5045,5,0,0,16
5046,5,0,0,20
5047,5,0,0,25
5048,5,0,0,30
5049,5,1,0,33
5050,5,1,0,37
5051,5,1,0,44
5052,5,1,0,50
5053,5,1,0,63
5054,5,0,0,24
5055,5,0,0,26
5056,5,0,0,32
5057,5,0,0,36
5058,9,3,0,33
5059,9,2,0,67
5060,9,2,0,65
5061,9,2,0,66
5062,9,3,0,61
5063,9,3,0,57
5064,9,3,0,53
5065,9,3,0,49
5066,9,3,0,44
5067,9,3,0,42
5068,9,3,0,40
5069,9,3,0,38
5070,9,3,0,36
5071,9,3,0,47
5072,9,3,0,51
5073,9,3,0,55
5074,9,3,0,58
5075,9,3,0,60
5076,0,0,0,66
5077,5,0,0,59
5078,5,0,0,57
5079,5,0,0,54
5080,5,0,0,50
5081,5,0,0,46
5082,5,0,0,35
5083,5,0,0,37
5084,5,0,0,39
5085,5,0,0,41
5086,5,0,0,43
5087,5,0,0,48
5088,5,0,0,52
5089,5,0,0,58
5090,5,0,0,62
5091,5,1,0,65
5092,5,1,0,66
5093,5,1,0,67
5094,5,0,0,34
5095,9,3,0,66
5096,9,3,0,67
5097,9,3,0,65
5098,9,3,0,63
5099,9,3,0,59
5100,9,3,0,54
5101,9,3,0,52
5102,9,3,0,50
5103,9,3,0,48
5104,9,3,0,46
5105,9,3,0,64
5106,9,3,0,62
5107,0,1,0,65
5108,5,0,0,61
5109,5,0,0,63
5110,5,0,0,47
5111,5,0,0,49
5112,5,0,0,51
5113,5,0,0,53
5114,5,0,0,55
5115,5,0,0,60
5116,5,0,0,64
5117,5,0,0,66
5118,5,0,0,67
5119,5,0,0,65
5120,8,2,0,67
5121,8,2,0,61
5122,8,2,0,52
5123,8,2,0,16
5124,8,2,1,67
5125,8,2,1,52
5126,8,2,1,35
5127,8,2,1,60
5128,8,2,1,18
5129,8,2,1,7
5130,8,2,1,5
5131,8,2,2,63
5132,8,2,2,61
5133,8,2,2,43
5134,8,2,2,14
5135,8,2,3,67
5136,8,2,3,50
5137,8,2,3,35
5138,8,2,3,54
5139,8,2,3,3
5140,8,2,3,1
5141,8,2,3,27
5142,8,3,3,31
5143,8,3,3,61
5144,8,2,3,62
5145,8,2,3,58
5146,8,2,3,37
5147,8,2,3,51
5148,8,2,3,31
5149,8,2,3,23
5150,8,2,3,47
5151,8,2,3,18
5152,8,2,3,42
5153,8,2,3,36
5154,8,2,3,14
5155,8,3,2,29
5156,8,2,3,9
5157,8,2,3,5
5158,8,3,2,31
5159,8,2,2,8
5160,8,3,2,33
5161,8,3,2,37
5162,8,2,2,4
5163,8,3,2,39
